CATAID,FILENAMENATIVE,FILENAMEINVERT,TELESCOPE,SURVEY,RA,DEC,PETRORADARCSEC,PETRORADKPC,PETROAPPMAG,PETROABSMAG
70788,G70788-native-424.png,G70788-invert-424.png,VST 2.6m,GAMA-KiDS,181.44319031,0.1629481,13.84793982,26.2555927709133,19.4583797454834,-18.9293867359468
70798,G70798-native-424.png,G70798-invert-424.png,VST 2.6m,GAMA-KiDS,181.49520912,0.15069398,12.0394494,22.9457193860662,19.2352313995361,-19.1662296531574
70800,G70800-native-424.png,G70800-invert-424.png,VST 2.6m,GAMA-KiDS,181.5686546,0.00722586,10.98652896,24.1386443703659,17.8383769989014,-20.9436381899665
70802,G70802-native-424.png,G70802-invert-424.png,VST 2.6m,GAMA-KiDS,181.52724765,0.08866597,16.92883962,20.2912125475513,14.922342300415,-22.3052485355335
70803,G70803-native-424.png,G70803-invert-424.png,VST 2.6m,GAMA-KiDS,181.53119571,0.08495753,41.20037856,79.5953905102874,18.8487930297852,-19.5884635847782
70801,G70801-native-424.png,G70801-invert-424.png,VST 2.6m,GAMA-KiDS,181.52183479,0.05888652,13.827132,20.7331853364514,16.741491317749,-21.0420878558422
70805,G70805-native-424.png,G70805-invert-424.png,VST 2.6m,GAMA-KiDS,181.59912298,0.10170518,13.02233922,28.0215628762185,18.2546939849854,-20.4707842445393
70804,G70804-native-424.png,G70804-invert-424.png,VST 2.6m,GAMA-KiDS,181.5866882,0.19736641,12.8471508,27.1151465797006,17.5616817474365,-21.1115755606517
70808,G70808-native-424.png,G70808-invert-424.png,VST 2.6m,GAMA-KiDS,181.62542091,0.18181518,12.9679704,10.7312614114612,16.4371299743652,-19.9022526295919
70812,G70812-native-424.png,G70812-invert-424.png,VST 2.6m,GAMA-KiDS,181.66705141,0.0452533,10.67642532,22.7865553175674,18.0218658447266,-20.6815058339549
70809,G70809-native-424.png,G70809-invert-424.png,VST 2.6m,GAMA-KiDS,181.63259543,0.14482051,9.94479552,20.9972568225081,17.7129077911377,-20.961351934447
70818,G70818-native-424.png,G70818-invert-424.png,VST 2.6m,GAMA-KiDS,181.55208831,0.20973069,7.77541248,9.32523462964748,18.8669281005859,-18.3621018179567
70819,G70819-native-424.png,G70819-invert-424.png,VST 2.6m,GAMA-KiDS,181.56418816,0.09396863,8.93460942,17.133803530816,18.9351215362549,-19.4826289023521
70810,G70810-native-424.png,G70810-invert-424.png,VST 2.6m,GAMA-KiDS,181.65133598,0.07783893,9.41587416,20.0917645142923,18.5866947174072,-20.1160837090654
70817,G70817-native-424.png,G70817-invert-424.png,VST 2.6m,GAMA-KiDS,181.54050621,0.08467172,15.72265728,33.7904634773711,18.4716930389404,-20.2504504806413
70811,G70811-native-424.png,G70811-invert-424.png,VST 2.6m,GAMA-KiDS,181.65577341,0.12048638,10.1935944,23.9530844329181,17.4038143157959,-21.5625279077931
70816,G70816-native-424.png,G70816-invert-424.png,VST 2.6m,GAMA-KiDS,181.52595534,0.19295567,9.5156622,18.1232942117563,19.5533084869385,-18.8463512004552
70821,G70821-native-424.png,G70821-invert-424.png,VST 2.6m,GAMA-KiDS,181.58180197,0.18395015,9.5156622,7.89588831078103,19.406587600708,-16.9392129270585
70823,G70823-native-424.png,G70823-invert-424.png,VST 2.6m,GAMA-KiDS,181.59744049,0.08601725,11.63291382,27.2471110846961,18.8994979858398,-20.0579146641495
70824,G70824-native-424.png,G70824-invert-424.png,VST 2.6m,GAMA-KiDS,181.59956794,0.03673038,14.70777264,17.6604781210107,18.4637660980225,-18.768188358717
70827,G70827-native-424.png,G70827-invert-424.png,VST 2.6m,GAMA-KiDS,181.62877468,0.16466981,9.61813512,20.3120877014192,19.2838726043701,-19.3909888983866
70828,G70828-native-424.png,G70828-invert-424.png,VST 2.6m,GAMA-KiDS,181.66041772,0.03717176,14.5788984,31.0470631667121,18.3741512298584,-20.3232692460332
70829,G70829-native-424.png,G70829-invert-424.png,VST 2.6m,GAMA-KiDS,181.66514648,0.12842436,9.49843422,22.3224560729226,19.502197265625,-19.4645008693482
760076,G760076-native-424.png,G760076-invert-424.png,VST 2.6m,GAMA-KiDS,181.54439802,0.09612261,9.64140408,16.5351711004618,20.0622711181641,-18.0640391142624
70835,G70835-native-424.png,G70835-invert-424.png,VST 2.6m,GAMA-KiDS,181.59095681,0.08665811,8.97823872,10.7822849792852,19.7939853668213,-17.438330214573
693626,G693626-native-424.png,G693626-invert-424.png,VST 2.6m,GAMA-KiDS,181.68803843,0.06458465,7.21293012,15.8441791942263,19.4937839508057,-19.2876402799735
70843,G70843-native-424.png,G70843-invert-424.png,VST 2.6m,GAMA-KiDS,181.69866335,0.04793809,9.3702312,20.1321393905547,17.3280353546143,-21.3933070878348
693627,G693627-native-424.png,G693627-invert-424.png,VST 2.6m,GAMA-KiDS,181.78530846,0.13992544,6.5041218,13.5307631629707,19.461986541748,-19.172426814695
70846,G70846-native-424.png,G70846-invert-424.png,VST 2.6m,GAMA-KiDS,181.76761114,0.18479063,19.56472056,34.0379209034762,16.5241222381592,-21.6392148563744
70847,G70847-native-424.png,G70847-invert-424.png,VST 2.6m,GAMA-KiDS,181.78321477,0.15651698,13.05925632,27.0521199802543,16.3955097198486,-22.227465038834
70844,G70844-native-424.png,G70844-invert-424.png,VST 2.6m,GAMA-KiDS,181.70913298,0.05608607,12.51691056,26.4436740548654,17.053352355957,-21.6225079146199
70845,G70845-native-424.png,G70845-invert-424.png,VST 2.6m,GAMA-KiDS,181.73224563,0.00516472,6.6048048,9.58729962268347,19.1840438842773,-18.5178303382351
70851,G70851-native-424.png,G70851-invert-424.png,VST 2.6m,GAMA-KiDS,181.70551956,0.10161648,9.5290866,22.3106517055958,19.5752296447754,-19.381094706359
70850,G70850-native-424.png,G70850-invert-424.png,VST 2.6m,GAMA-KiDS,181.70077228,0.11756951,11.4935238,19.9674776356256,19.2527332305908,-18.9069130288525
70849,G70849-native-424.png,G70849-invert-424.png,VST 2.6m,GAMA-KiDS,181.76613755,0.16248747,11.38031136,21.6781230818683,18.2625846862793,-20.137496060796
70855,G70855-native-424.png,G70855-invert-424.png,VST 2.6m,GAMA-KiDS,181.77982749,0.12573676,12.89145132,24.5859227274979,18.391056060791,-20.0121624306792
70856,G70856-native-424.png,G70856-invert-424.png,VST 2.6m,GAMA-KiDS,181.78326471,0.08087138,14.77422342,1.92430790973685,18.7550945281982,-13.4182486699669
70857,G70857-native-424.png,G70857-invert-424.png,VST 2.6m,GAMA-KiDS,181.80549877,0.00939384,16.3374948,34.0339853657792,18.6599559783936,-19.9781291863069
70858,G70858-native-424.png,G70858-invert-424.png,VST 2.6m,GAMA-KiDS,181.80751348,0.0191693,8.44327638,15.3178194663079,19.1628322601318,-19.1093827585925
70852,G70852-native-424.png,G70852-invert-424.png,VST 2.6m,GAMA-KiDS,181.71678184,0.13190839,9.69062688,22.0132172136435,19.0726318359375,-19.8004495666915
70864,G70864-native-424.png,G70864-invert-424.png,VST 2.6m,GAMA-KiDS,181.73373554,0.06870174,12.384009,27.1550361549311,19.6175975799561,-19.1590119077412
70865,G70865-native-424.png,G70865-invert-424.png,VST 2.6m,GAMA-KiDS,181.73558726,0.20421872,10.0414512,18.8506341283104,19.5482597351074,-18.8134289533163
70866,G70866-native-424.png,G70866-invert-424.png,VST 2.6m,GAMA-KiDS,181.75139711,0.10313887,11.7933354,25.8469880639671,19.4655284881592,-19.3097298395197
70877,G70877-native-424.png,G70877-invert-424.png,VST 2.6m,GAMA-KiDS,181.88357721,0.19483755,12.7666044,29.8245789624335,17.0471839904785,-21.9030184752685
70878,G70878-native-424.png,G70878-invert-424.png,VST 2.6m,GAMA-KiDS,181.89895518,0.02592855,7.4203371,17.0592511518301,18.7079334259033,-20.1980692401838
70876,G70876-native-424.png,G70876-invert-424.png,VST 2.6m,GAMA-KiDS,181.88075921,0.08723622,10.65427506,25.0838178634602,18.5737457275391,-20.3979218837379
70879,G70879-native-424.png,G70879-invert-424.png,VST 2.6m,GAMA-KiDS,181.92912982,0.02982639,8.63457408,19.833585358984,18.2566566467285,-20.6469642027326
70880,G70880-native-424.png,G70880-invert-424.png,VST 2.6m,GAMA-KiDS,181.93006349,0.02644713,7.60358016,17.4235707249268,19.1444931030273,-19.7525347364087
70882,G70882-native-424.png,G70882-invert-424.png,VST 2.6m,GAMA-KiDS,181.94678515,0.17188009,9.43198344,21.548333632793,17.6666145324707,-21.2221348689345
70883,G70883-native-424.png,G70883-invert-424.png,VST 2.6m,GAMA-KiDS,181.95366027,0.17863037,12.51086958,28.5938333354541,17.9126892089844,-20.9771621834611
693632,G693632-native-424.png,G693632-invert-424.png,VST 2.6m,GAMA-KiDS,181.84587385,0.00265378,5.96759328,12.3665328513828,19.1143550872803,-19.5096444364836
70887,G70887-native-424.png,G70887-invert-424.png,VST 2.6m,GAMA-KiDS,181.89384658,0.18788196,7.5870234,17.8187400855457,19.4737205505371,-19.4911657796525
70888,G70888-native-424.png,G70888-invert-424.png,VST 2.6m,GAMA-KiDS,181.89903232,0.07567068,13.10579424,28.0492074020253,18.938720703125,-19.7721453245581
70886,G70886-native-424.png,G70886-invert-424.png,VST 2.6m,GAMA-KiDS,181.86023187,0.0703262,8.5278501,15.2298867204359,19.6555156707764,-18.5757376264132
70891,G70891-native-424.png,G70891-invert-424.png,VST 2.6m,GAMA-KiDS,181.9489964,0.17941931,13.82780322,31.343022338689,18.9539356231689,-19.9131856454461
70894,G70894-native-424.png,G70894-invert-424.png,VST 2.6m,GAMA-KiDS,181.83535117,0.17490234,9.13575168,20.8296725503683,18.9504547119141,-19.9327776415512
70897,G70897-native-424.png,G70897-invert-424.png,VST 2.6m,GAMA-KiDS,181.88958349,0.18068156,14.9279328,27.9046663365145,19.4287548065186,-18.9217351471133
70899,G70899-native-424.png,G70899-invert-424.png,VST 2.6m,GAMA-KiDS,181.90986339,0.03288301,11.51634528,26.3597087854836,19.4521961212158,-19.4417109680539
70903,G70903-native-424.png,G70903-invert-424.png,VST 2.6m,GAMA-KiDS,182.09798461,0.11026998,22.15562976,18.3665993226843,14.7725095748901,-21.5710271468768
70906,G70906-native-424.png,G70906-invert-424.png,VST 2.6m,GAMA-KiDS,182.04320241,0.18859426,9.5749533,21.8440777582347,18.0852718353271,-20.7995972629156
70907,G70907-native-424.png,G70907-invert-424.png,VST 2.6m,GAMA-KiDS,182.04877154,0.06361466,19.8390258,36.8907583066101,16.4004230499268,-21.9362961757623
70908,G70908-native-424.png,G70908-invert-424.png,VST 2.6m,GAMA-KiDS,182.05005346,0.06491845,12.29138064,22.8558759533741,18.3463668823242,-19.9903521136816
70912,G70912-native-424.png,G70912-invert-424.png,VST 2.6m,GAMA-KiDS,182.08716461,0.18727517,9.06773472,19.7137904699688,18.5148029327393,-20.2385551801462
70913,G70913-native-424.png,G70913-invert-424.png,VST 2.6m,GAMA-KiDS,182.11874999,0.16325745,9.47069046,6.89188285903122,17.0141181945801,-19.0240512450429
70918,G70918-native-424.png,G70918-invert-424.png,VST 2.6m,GAMA-KiDS,182.08835782,0.06817637,11.94637356,18.000553478692,18.7141342163086,-19.0817433423044
70916,G70916-native-424.png,G70916-invert-424.png,VST 2.6m,GAMA-KiDS,182.01365369,0.08169777,11.54632644,27.115666571212,18.1556434631348,-20.8090573878472
70917,G70917-native-424.png,G70917-invert-424.png,VST 2.6m,GAMA-KiDS,182.04119445,0.05271566,9.8467974,18.2892854945961,19.083984375,-19.2497439294167
70919,G70919-native-424.png,G70919-invert-424.png,VST 2.6m,GAMA-KiDS,182.09543911,0.0256184,8.59631454,13.5059848796303,19.191951751709,-18.7099012598125
70920,G70920-native-424.png,G70920-invert-424.png,VST 2.6m,GAMA-KiDS,182.10414699,0.09209763,21.84955344,41.0029153456471,16.9578857421875,-21.4028515016249
70921,G70921-native-424.png,G70921-invert-424.png,VST 2.6m,GAMA-KiDS,182.10206445,0.09001286,14.77757952,27.7845330381085,18.8158779144287,-19.5498657377431
70922,G70922-native-424.png,G70922-invert-424.png,VST 2.6m,GAMA-KiDS,182.11613739,0.07024175,8.68491558,7.15396629892779,19.4414749145508,-16.887076409673
70924,G70924-native-424.png,G70924-invert-424.png,VST 2.6m,GAMA-KiDS,182.0419203,0.01800401,8.23989672,17.5124421413003,19.5076656341553,-19.1843418859598
693716,G693716-native-424.png,G693716-invert-424.png,VST 2.6m,GAMA-KiDS,182.13593442,0.06013294,6.83324334,12.6662527451289,18.9031219482422,-19.4252933857311
70929,G70929-native-424.png,G70929-invert-424.png,VST 2.6m,GAMA-KiDS,182.13044121,0.13650366,51.93989856,37.263296121073,14.5103302001953,-21.4946932880659
70931,G70931-native-424.png,G70931-invert-424.png,VST 2.6m,GAMA-KiDS,182.18676276,0.20598805,9.62104374,17.2373492250596,17.1209011077881,-21.1186868978558
70932,G70932-native-424.png,G70932-invert-424.png,VST 2.6m,GAMA-KiDS,182.1870961,0.20408901,10.17211536,22.1780016042342,18.9159297943115,-19.8451768009945
70933,G70933-native-424.png,G70933-invert-424.png,VST 2.6m,GAMA-KiDS,182.19545305,0.05763905,16.47979344,30.7192705216384,17.9615497589111,-20.3815815006497
70934,G70934-native-424.png,G70934-invert-424.png,VST 2.6m,GAMA-KiDS,182.22813893,0.06379383,22.66575696,34.20254303912,17.1986789703369,-20.6009111671774
70940,G70940-native-424.png,G70940-invert-424.png,VST 2.6m,GAMA-KiDS,182.15108218,0.05084935,9.25030656,11.5289559160007,19.3456802368164,-17.9776189300586
760263,G760263-native-424.png,G760263-invert-424.png,VST 2.6m,GAMA-KiDS,182.12534428,0.10869701,7.21494378,10.8502557035073,19.9788932800293,-17.8120846744849
70938,G70938-native-424.png,G70938-invert-424.png,VST 2.6m,GAMA-KiDS,182.13033069,0.20544686,8.44529004,6.90412167729118,19.6932849884033,-16.6174492993585
70939,G70939-native-424.png,G70939-invert-424.png,VST 2.6m,GAMA-KiDS,182.13823737,0.14524559,7.27781472,16.9421262752991,19.6039352416992,-19.3365259825657
70941,G70941-native-424.png,G70941-invert-424.png,VST 2.6m,GAMA-KiDS,182.19324456,0.02189085,14.1056883,25.2792682427785,18.7453174591064,-19.4950012531698
70942,G70942-native-424.png,G70942-invert-424.png,VST 2.6m,GAMA-KiDS,182.22155185,0.06918738,7.12030176,15.118282165022,19.6622924804688,-19.0270998298731
70945,G70945-native-424.png,G70945-invert-424.png,VST 2.6m,GAMA-KiDS,182.207106,0.07817707,13.68080604,31.9849006398275,18.9237613677979,-20.0285685792206
70947,G70947-native-424.png,G70947-invert-424.png,VST 2.6m,GAMA-KiDS,182.35576051,0.09299463,14.28982632,33.1630756835801,17.0870914459229,-21.8448626503858
70958,G70958-native-424.png,G70958-invert-424.png,VST 2.6m,GAMA-KiDS,182.29959752,0.12820018,8.3499768,19.3718504693734,19.7561779022217,-19.1748743863296
70961,G70961-native-424.png,G70961-invert-424.png,VST 2.6m,GAMA-KiDS,182.33863977,0.02297678,9.52595424,20.2215655699778,19.3041305541992,-19.3846544054092
70962,G70962-native-424.png,G70962-invert-424.png,VST 2.6m,GAMA-KiDS,182.39728334,0.04137669,10.01997216,21.3534400593387,18.9318561553955,-19.7674639008655
70966,G70966-native-424.png,G70966-invert-424.png,VST 2.6m,GAMA-KiDS,182.36210719,0.19537177,16.4415339,30.1561185186289,18.9910488128662,-19.3097152517488
70969,G70969-native-424.png,G70969-invert-424.png,VST 2.6m,GAMA-KiDS,182.42503357,0.20269066,11.86537968,22.2526630980297,16.9285697937012,-21.4305236107857
70970,G70970-native-424.png,G70970-invert-424.png,VST 2.6m,GAMA-KiDS,182.42147988,0.20167983,11.73382056,21.8625978904988,16.8620796203613,-21.4798630045468
70971,G70971-native-424.png,G70971-invert-424.png,VST 2.6m,GAMA-KiDS,182.45688478,0.18754485,8.26406064,18.0703877076229,18.5003814697266,-20.2686230775485
70972,G70972-native-424.png,G70972-invert-424.png,VST 2.6m,GAMA-KiDS,182.45615732,0.18892323,8.5278501,18.5809097113534,18.9636878967285,-19.7956450534437
70973,G70973-native-424.png,G70973-invert-424.png,VST 2.6m,GAMA-KiDS,182.47477813,0.01125661,9.98596368,18.5262110124659,17.4643306732178,-20.8663494081042
70974,G70974-native-424.png,G70974-invert-424.png,VST 2.6m,GAMA-KiDS,182.49419097,0.12543784,10.10230848,23.2784608933422,18.2223377227783,-20.6899847849961
70978,G70978-native-424.png,G70978-invert-424.png,VST 2.6m,GAMA-KiDS,182.52373914,0.05769813,6.49203984,15.0929586188339,19.0381317138672,-19.8986838530461
70986,G70986-native-424.png,G70986-invert-424.png,VST 2.6m,GAMA-KiDS,182.44813496,0.10535083,10.15690104,18.8317180833379,19.640022277832,-18.6890413772183
70988,G70988-native-424.png,G70988-invert-424.png,VST 2.6m,GAMA-KiDS,182.46952953,0.09371678,12.29854032,22.8345820326322,19.0099487304688,-19.3228004231768
760343,G760343-native-424.png,G760343-invert-424.png,VST 2.6m,GAMA-KiDS,182.51440876,0.05278832,7.4606103,17.3299900447966,19.8314552307129,-19.1030146249788
71002,G71002-native-424.png,G71002-invert-424.png,VST 2.6m,GAMA-KiDS,182.58687471,0.0300149,12.7061946,29.4024877495776,17.9304065704346,-20.9935535354442
71004,G71004-native-424.png,G71004-invert-424.png,VST 2.6m,GAMA-KiDS,182.61856603,0.0601308,16.4314656,24.7408600454586,17.6824378967285,-20.1116297654639
71006,G71006-native-424.png,G71006-invert-424.png,VST 2.6m,GAMA-KiDS,182.66326427,0.12047068,9.96269472,22.9915551104974,18.6290950775146,-20.2873984429089
71007,G71007-native-424.png,G71007-invert-424.png,VST 2.6m,GAMA-KiDS,182.68379954,0.07497246,7.47694332,17.5052804937642,18.5885467529297,-20.3676757753201
71008,G71008-native-424.png,G71008-invert-424.png,VST 2.6m,GAMA-KiDS,182.68946125,0.15680553,16.10570016,24.0400671286557,16.9412136077881,-20.8308777768949
71010,G71010-native-424.png,G71010-invert-424.png,VST 2.6m,GAMA-KiDS,182.70563177,0.16715167,8.53075872,9.78626954851034,18.3497161865234,-18.7708671948141
71011,G71011-native-424.png,G71011-invert-424.png,VST 2.6m,GAMA-KiDS,182.57952202,0.01199866,8.24795136,14.3406869992833,19.007604598999,-19.154150195684
71014,G71014-native-424.png,G71014-invert-424.png,VST 2.6m,GAMA-KiDS,182.64482936,0.08470308,12.80329776,27.9958275054086,18.7908306121826,-19.9781582183075
71016,G71016-native-424.png,G71016-invert-424.png,VST 2.6m,GAMA-KiDS,182.64281533,0.11250202,13.73942592,17.0401365594953,18.9985122680664,-18.3127396113467
71018,G71018-native-424.png,G71018-invert-424.png,VST 2.6m,GAMA-KiDS,182.69998749,0.08229959,11.23353792,24.5074502788879,18.9993495941162,-19.7634479011866
71028,G71028-native-424.png,G71028-invert-424.png,VST 2.6m,GAMA-KiDS,182.83826966,0.05212742,9.07288074,13.6312693889261,17.5023880004883,-20.2861723885899
71034,G71034-native-424.png,G71034-invert-424.png,VST 2.6m,GAMA-KiDS,182.74852201,0.03826766,7.92755568,14.0957206111174,18.7297420501709,-19.4900816980659
71033,G71033-native-424.png,G71033-invert-424.png,VST 2.6m,GAMA-KiDS,182.72724438,0.01990455,7.38923724,13.1178290465529,18.2808513641357,-19.9348700340656
71035,G71035-native-424.png,G71035-invert-424.png,VST 2.6m,GAMA-KiDS,182.80873813,0.18495267,17.73094752,22.0217318946602,16.5175552368164,-20.7971755799529
71037,G71037-native-424.png,G71037-invert-424.png,VST 2.6m,GAMA-KiDS,182.82830828,0.03995109,13.51031616,20.3468564254195,17.6914520263672,-20.1031582022882
71040,G71040-native-424.png,G71040-invert-424.png,VST 2.6m,GAMA-KiDS,182.85651521,0.02305071,19.8412632,29.7962879435309,17.5767822265625,-20.2106259340799
71042,G71042-native-424.png,G71042-invert-424.png,VST 2.6m,GAMA-KiDS,182.76130517,0.18905042,12.62430576,19.0536219321912,18.2465991973877,-19.5534671025369
71053,G71053-native-424.png,G71053-invert-424.png,VST 2.6m,GAMA-KiDS,182.8155616,0.1532292,13.446774,20.0687567494365,19.3516693115234,-18.4201102678202
71062,G71062-native-424.png,G71062-invert-424.png,VST 2.6m,GAMA-KiDS,182.87786301,0.0024041,9.10577052,19.7192961034911,17.8479824066162,-20.8947808218034
71063,G71063-native-424.png,G71063-invert-424.png,VST 2.6m,GAMA-KiDS,182.88361495,0.1318303,20.89910592,31.8644525311507,15.4991760253906,-22.3265532498225
71064,G71064-native-424.png,G71064-invert-424.png,VST 2.6m,GAMA-KiDS,182.89746127,0.18124324,7.80897348,11.6679132298015,18.7425670623779,-19.0320976696928
71070,G71070-native-424.png,G71070-invert-424.png,VST 2.6m,GAMA-KiDS,182.9991164,0.06710333,16.58539872,24.5017615061325,18.1240711212158,-19.6220025674761
71072,G71072-native-424.png,G71072-invert-424.png,VST 2.6m,GAMA-KiDS,182.90019534,0.1796027,12.62251584,27.934857149844,18.987174987793,-19.8145764189425
71079,G71079-native-424.png,G71079-invert-424.png,VST 2.6m,GAMA-KiDS,182.88248774,0.06533139,9.92868624,15.0497438911547,19.3223705291748,-18.488560102159
71081,G71081-native-424.png,G71081-invert-424.png,VST 2.6m,GAMA-KiDS,182.93741182,0.09733402,16.51559184,24.6799015734357,17.9725189208984,-19.8024363943101
71085,G71085-native-424.png,G71085-invert-424.png,VST 2.6m,GAMA-KiDS,182.91784038,0.11196381,13.77522432,20.5067466636971,19.3112888336182,-18.4540805626529
71087,G71087-native-424.png,G71087-invert-424.png,VST 2.6m,GAMA-KiDS,182.95121326,0.09777442,11.95487568,17.5127573124535,18.9520797729492,-18.7727801746769
71092,G71092-native-424.png,G71092-invert-424.png,VST 2.6m,GAMA-KiDS,182.96796994,0.08884514,22.33551672,33.824999392159,19.3397922515869,-18.4688364701104
71100,G71100-native-424.png,G71100-invert-424.png,VST 2.6m,GAMA-KiDS,183.11291284,0.16512682,12.79076832,20.107729006886,16.0639190673828,-21.8394117937365
71099,G71099-native-424.png,G71099-invert-424.png,VST 2.6m,GAMA-KiDS,183.0613768,0.07229682,18.38851938,3.80605984925544,15.5729904174805,-17.6223892667231
71103,G71103-native-424.png,G71103-invert-424.png,VST 2.6m,GAMA-KiDS,183.03922076,0.17643204,10.57663728,24.1267110537659,18.1720733642578,-20.7125015044409
71104,G71104-native-424.png,G71104-invert-424.png,VST 2.6m,GAMA-KiDS,183.04113398,0.17487304,10.70730144,24.493608425654,18.718376159668,-20.1739288961259
71108,G71108-native-424.png,G71108-invert-424.png,VST 2.6m,GAMA-KiDS,183.08186492,0.10290443,11.75798448,26.2176787829374,18.2009773254395,-20.6212537006299
71112,G71112-native-424.png,G71112-invert-424.png,VST 2.6m,GAMA-KiDS,183.12050607,0.10778836,9.6868233,22.0568117258901,18.0107860565186,-20.8688006225943
71110,G71110-native-424.png,G71110-invert-424.png,VST 2.6m,GAMA-KiDS,183.11784646,0.15799554,23.80414608,37.3241705322141,16.5491390228271,-21.3475841930226
71114,G71114-native-424.png,G71114-invert-424.png,VST 2.6m,GAMA-KiDS,183.14032041,0.10560365,16.01262432,36.5390618107718,18.4207439422607,-20.46474369873
71115,G71115-native-424.png,G71115-invert-424.png,VST 2.6m,GAMA-KiDS,183.13907992,0.10547849,3.1074435,7.10369237861926,19.629487991333,-19.2609707961788
71116,G71116-native-424.png,G71116-invert-424.png,VST 2.6m,GAMA-KiDS,183.14195452,0.10007903,7.34180436,16.6811976814654,18.4689273834229,-20.404739969725
71117,G71117-native-424.png,G71117-invert-424.png,VST 2.6m,GAMA-KiDS,183.1437812,0.1860966,17.048988,7.38973135586916,17.7556419372559,-17.0932044558806
71119,G71119-native-424.png,G71119-invert-424.png,VST 2.6m,GAMA-KiDS,183.15344271,0.1938194,15.4313478,24.261391113699,16.5820293426514,-21.3215676109014
71127,G71127-native-424.png,G71127-invert-424.png,VST 2.6m,GAMA-KiDS,183.04836828,0.126194,12.18667032,5.52048633530692,19.3745899200439,-15.5742894177106
71138,G71138-native-424.png,G71138-invert-424.png,VST 2.6m,GAMA-KiDS,183.0939642,0.05266215,10.93999104,17.2558918893948,19.3018207550049,-18.6100256350524
71139,G71139-native-424.png,G71139-invert-424.png,VST 2.6m,GAMA-KiDS,183.10948564,0.14602426,21.48977952,36.4830305820409,17.9591960906982,-20.1409279669558
760554,G760554-native-424.png,G760554-invert-424.png,VST 2.6m,GAMA-KiDS,183.09832366,0.04895428,13.7219742,10.3801153811252,20.030029296875,-16.0986358648728
71143,G71143-native-424.png,G71143-invert-424.png,VST 2.6m,GAMA-KiDS,183.11465284,0.06127214,7.7056056,17.5538794194125,19.6383113861084,-19.2425707101704
71146,G71146-native-424.png,G71146-invert-424.png,VST 2.6m,GAMA-KiDS,183.25124564,0.04376154,34.72802784,15.8572695499864,16.1803951263428,-18.7865463821603
71150,G71150-native-424.png,G71150-invert-424.png,VST 2.6m,GAMA-KiDS,183.18687817,0.18027365,6.59227536,11.6536705136137,19.5713214874268,-18.6334267071378
71160,G71160-native-424.png,G71160-invert-424.png,VST 2.6m,GAMA-KiDS,183.26534924,0.20301594,11.11003344,19.9313347231719,19.1558055877686,-19.0872151737572
71161,G71161-native-424.png,G71161-invert-424.png,VST 2.6m,GAMA-KiDS,183.27000041,0.04105537,6.91625088,12.4805943626821,19.6950931549072,-18.5631832553435
760581,G760581-native-424.png,G760581-invert-424.png,VST 2.6m,GAMA-KiDS,183.29733023,0.16442241,6.96636864,11.7940355092993,20.355712890625,-17.7372755297079
71167,G71167-native-424.png,G71167-invert-424.png,VST 2.6m,GAMA-KiDS,183.24643822,0.12380839,7.58568096,17.7306572524517,19.7755546569824,-19.176119575825
71170,G71170-native-424.png,G71170-invert-424.png,VST 2.6m,GAMA-KiDS,183.32841392,0.07214761,7.71187032,17.140781970146,18.3470821380615,-20.4664115681246
71172,G71172-native-424.png,G71172-invert-424.png,VST 2.6m,GAMA-KiDS,183.35401995,0.20951412,11.24226378,24.9996841144601,18.6243629455566,-20.19044890199
71179,G71179-native-424.png,G71179-invert-424.png,VST 2.6m,GAMA-KiDS,183.44376455,0.00839631,10.01885346,22.6911625558557,18.1639575958252,-20.7009611974121
71180,G71180-native-424.png,G71180-invert-424.png,VST 2.6m,GAMA-KiDS,183.45687079,0.02166294,14.16139956,21.9849261013027,18.5338478088379,-19.3376217642831
71178,G71178-native-424.png,G71178-invert-424.png,VST 2.6m,GAMA-KiDS,183.42229892,0.19650743,29.0146032,41.7651974058021,15.6699752807617,-22.0108777446646
71184,G71184-native-424.png,G71184-invert-424.png,VST 2.6m,GAMA-KiDS,183.42604204,0.03116013,23.11502688,52.6108702834721,17.6819934844971,-21.1964540098173
71188,G71188-native-424.png,G71188-invert-424.png,VST 2.6m,GAMA-KiDS,183.40472341,0.00466099,8.62562448,19.09835482876,19.281759262085,-19.5212777808516
71191,G71191-native-424.png,G71191-invert-424.png,VST 2.6m,GAMA-KiDS,183.34033853,0.03610291,13.33848384,23.7885283526695,19.6594924926758,-18.5681916194598
71196,G71196-native-424.png,G71196-invert-424.png,VST 2.6m,GAMA-KiDS,183.47655648,0.00534256,16.90042464,26.4873761276257,17.0522575378418,-20.8433172937036
71202,G71202-native-424.png,G71202-invert-424.png,VST 2.6m,GAMA-KiDS,183.5650827,0.20812297,16.9773912,38.0303712711552,18.2366352081299,-20.5981646761321
71205,G71205-native-424.png,G71205-invert-424.png,VST 2.6m,GAMA-KiDS,183.468115,0.18174125,14.89034448,8.0519024985981,19.7437782287598,-15.6086312482462
71213,G71213-native-424.png,G71213-invert-424.png,VST 2.6m,GAMA-KiDS,183.67614625,0.10127781,11.08721196,16.0915846238553,18.7654304504395,-18.9360977685154
71217,G71217-native-424.png,G71217-invert-424.png,VST 2.6m,GAMA-KiDS,183.6801997,0.12617958,20.13123024,44.9304635475995,17.4197063446045,-21.4050975223501
